MS Mass (solMass),Period (days),Inclination (degs),Native Amplitude (mag),Only-Horizon Amplitude (mag),Amplitude Difference (mag),Eclipsing?
0.121,6.158482110660261,45.0,0.033442938770602934,0.033442938770602934,0.0,0
0.121,6.158482110660261,50.0,0.03597199607883485,0.03597199607883485,0.0,0
0.121,6.158482110660261,55.0,0.03853187923474774,0.03853187923474774,0.0,0
0.121,6.158482110660261,60.0,0.040521531715255195,0.040521531715255195,0.0,0
0.121,6.158482110660261,65.0,0.041980339917168714,0.041980339917168714,0.0,0
0.121,6.158482110660261,70.0,0.04351415363720133,0.04351415363720133,0.0,0
0.121,6.158482110660261,75.0,0.04459036694626165,0.04459036694626165,0.0,0
0.121,6.158482110660261,80.0,0.04531251109152849,0.04531251109152849,0.0,0
0.121,6.158482110660261,85.0,0.04560594483691293,0.04560594483691293,0.0,0
0.121,6.158482110660261,90.0,2.3541513827140257,0.04601476555772649,2.308136617156299,1
0.121,7.847599703514611,0.0,-0.0,-0.0,0.0,0
0.121,7.847599703514611,5.0,0.003706219707934592,0.003706219707934592,0.0,0
0.121,7.847599703514611,10.0,0.007223831789967098,0.007223831789967098,0.0,0
0.121,7.847599703514611,15.0,0.010613367714335301,0.010613367714335301,0.0,0
0.121,7.847599703514611,20.0,0.013988295136767324,0.013988295136767324,0.0,0
0.121,7.847599703514611,25.0,0.017151889264576066,0.017151889264576066,0.0,0
0.121,7.847599703514611,30.0,0.02021828868723273,0.02021828868723273,0.0,0
0.121,7.847599703514611,35.0,0.023079467077554806,0.023079467077554806,0.0,0
0.121,7.847599703514611,40.0,0.02602155288296824,0.02602155288296824,0.0,0
0.121,7.847599703514611,45.0,0.028279010619581157,0.028279010619581157,0.0,0
0.121,7.847599703514611,50.0,0.030406491234751476,0.030406491234751476,0.0,0
0.121,7.847599703514611,55.0,0.032615173085854154,0.032615173085854154,0.0,0
0.121,7.847599703514611,60.0,0.03430113939635469,0.03430113939635469,0.0,0
0.121,7.847599703514611,65.0,0.03550558382296992,0.03550558382296992,0.0,0
0.121,7.847599703514611,70.0,0.03683468693478463,0.03683468693478463,0.0,0
0.121,7.847599703514611,75.0,0.037757268195411295,0.037757268195411295,0.0,0
0.121,7.847599703514611,80.0,0.03837141396292534,0.03837141396292534,0.0,0
0.121,7.847599703514611,85.0,0.038601004098848236,0.038601004098848236,0.0,0
0.121,7.847599703514611,90.0,2.354175463582086,0.03898924926268374,2.3151862143194024,1
0.121,10.0,0.0,-0.0,-0.0,0.0,0
0.121,10.0,5.0,0.003128142840952154,0.003128142840952154,0.0,0
0.121,10.0,10.0,0.006072905074869628,0.006072905074869628,0.0,0
0.121,10.0,15.0,0.008900300049693853,0.008900300049693853,0.0,0
0.121,10.0,20.0,0.011729132733502082,0.011729132733502082,0.0,0
0.121,10.0,25.0,0.01436823724619462,0.01436823724619462,0.0,0
0.121,10.0,30.0,0.016936303065336607,0.016936303065336607,0.0,0
0.121,10.0,35.0,0.01932931090097514,0.01932931090097514,0.0,0
0.121,10.0,40.0,0.02183841546696095,0.02183841546696095,0.0,0
0.121,10.0,45.0,0.02369908094716223,0.02369908094716223,0.0,0
0.121,10.0,50.0,0.02546904405743,0.02546904405743,0.0,0
0.121,10.0,55.0,0.02736465405290829,0.02736465405290829,0.0,0
0.121,10.0,60.0,0.028779501453911737,0.028779501453911737,0.0,0
0.121,10.0,65.0,0.029756452513901355,0.029756452513901355,0.0,0
0.121,10.0,70.0,0.03090210028856049,0.03090210028856049,0.0,0
0.121,10.0,75.0,0.0316866507103771,0.0316866507103771,0.0,0
0.121,10.0,80.0,0.032203494291577706,0.032203494291577706,0.0,0
0.121,10.0,85.0,0.03237540767622363,0.03237540767622363,0.0,0
0.121,10.0,90.0,2.3541907550978998,0.03274501955670742,2.321445735541192,1
0.101,0.1,0.0,-0.0,-0.0,0.0,0
0.101,0.1,5.0,0.024097452627902288,0.024097452627902288,0.0,0
0.101,0.1,10.0,0.04811529235309647,0.04811529235309647,0.0,0
0.101,0.1,15.0,0.07116313228167875,0.07116313228167875,0.0,0
0.101,0.1,20.0,0.09361691710397614,0.09361691710397614,0.0,0
0.101,0.1,25.0,0.11515439638693893,0.11515439638693893,0.0,0
0.101,0.1,30.0,0.1353947489907416,0.1353947489907416,0.0,0
0.101,0.1,35.0,0.1542873455981641,0.1542873455981641,0.0,0
0.101,0.1,40.0,0.17188282615864,0.17188282615864,0.0,0
0.101,0.1,45.0,0.18735071410200205,0.18735071410200205,0.0,0
0.101,0.1,50.0,0.2014720402391572,0.2014720402391572,0.0,0
0.101,0.1,55.0,0.2134435991309182,0.2134435991309182,0.0,0
0.101,0.1,60.0,0.22429911531840205,0.22429911531840205,0.0,0
0.101,0.1,65.0,0.23256661752912966,0.23256661752912966,0.0,0
0.101,0.1,70.0,0.2393998801119971,0.2393998801119971,0.0,0
0.101,0.1,75.0,0.3232810002694869,0.24471321611013938,0.07856778415934754,1
0.101,0.1,80.0,0.5067080658678884,0.24810034994606212,0.2586077159218263,1
0.101,0.1,85.0,0.8505657301658636,0.25029235345716006,0.6002733767087035,1
0.101,0.1,90.0,1.1297473806491964,0.25098164835743947,0.878765732291757,1
0.101,0.12742749857031338,0.0,-0.0,-0.0,0.0,0
0.101,0.12742749857031338,5.0,0.02220361871756543,0.02220361871756543,0.0,0
0.101,0.12742749857031338,10.0,0.04430073194215261,0.04430073194215261,0.0,0
0.101,0.12742749857031338,15.0,0.06544500300822992,0.06544500300822992,0.0,0
0.101,0.12742749857031338,20.0,0.08633589473451357,0.08633589473451357,0.0,0
0.101,0.12742749857031338,25.0,0.1061593379998792,0.1061593379998792,0.0,0
0.101,0.12742749857031338,30.0,0.12474137537171691,0.12474137537171691,0.0,0
0.101,0.12742749857031338,35.0,0.1423156023796404,0.1423156023796404,0.0,0
0.101,0.12742749857031338,40.0,0.15862015210546987,0.15862015210546987,0.0,0
0.101,0.12742749857031338,45.0,0.17300304689130608,0.17300304689130608,0.0,0
0.101,0.12742749857031338,50.0,0.18609431719718628,0.18609431719718628,0.0,0
0.101,0.12742749857031338,55.0,0.19723058310211045,0.19723058310211045,0.0,0
0.101,0.12742749857031338,60.0,0.2070811415107805,0.2070811415107805,0.0,0
0.101,0.12742749857031338,65.0,0.21518421529633433,0.21518421529633433,0.0,0
0.101,0.12742749857031338,70.0,0.22157985037771014,0.22157985037771014,0.0,0
0.101,0.12742749857031338,75.0,0.2482368074261758,0.226398920130456,0.021837887295719782,1
0.101,0.12742749857031338,80.0,0.42140108287240974,0.2296097222354758,0.19179136063693394,1
0.101,0.12742749857031338,85.0,0.7769142061594304,0.23145668412838746,0.5454575220310429,1
0.101,0.12742749857031338,90.0,1.1460824405476244,0.2322093440920202,0.9138730964556042,1
0.101,0.16237767391887217,0.0,-0.0,-0.0,0.0,0
0.101,0.16237767391887217,5.0,0.020351125568839987,0.020351125568839987,0.0,0
0.101,0.16237767391887217,10.0,0.04045264946493905,0.04045264946493905,0.0,0
0.101,0.16237767391887217,15.0,0.05987662048612777,0.05987662048612777,0.0,0
0.101,0.16237767391887217,20.0,0.0791271938918152,0.0791271938918152,0.0,0
0.101,0.16237767391887217,25.0,0.09748713850950627,0.09748713850950627,0.0,0
0.101,0.16237767391887217,30.0,0.11436105931323409,0.11436105931323409,0.0,0
0.101,0.16237767391887217,35.0,0.13046153172379404,0.13046153172379404,0.0,0
0.101,0.16237767391887217,40.0,0.14535542092392603,0.14535542092392603,0.0,0
0.101,0.16237767391887217,45.0,0.15870037521645558,0.15870037521645558,0.0,0
0.101,0.16237767391887217,50.0,0.1707046857945141,0.1707046857945141,0.0,0
0.101,0.16237767391887217,55.0,0.1809314388667776,0.1809314388667776,0.0,0
0.101,0.16237767391887217,60.0,0.18991747060435693,0.18991747060435693,0.0,0
0.101,0.16237767391887217,65.0,0.19753387510213016,0.19753387510213016,0.0,0
0.101,0.16237767391887217,70.0,0.20346217929852545,0.20346217929852545,0.0,0
0.101,0.16237767391887217,75.0,0.20772036637409758,0.20772036637409758,0.0,0
0.101,0.16237767391887217,80.0,0.33233380803818524,0.21056135500587017,0.12177245303231507,1
0.101,0.16237767391887217,85.0,0.6931974721194369,0.21265032345403098,0.48054714866540593,1
0.101,0.16237767391887217,90.0,1.1562576698945708,0.21323013170338295,0.9430275381911879,1
0.101,0.20691380811147897,0.0,-0.0,-0.0,0.0,0
0.101,0.20691380811147897,5.0,0.018577748383337096,0.018577748383337096,0.0,0
0.101,0.20691380811147897,10.0,0.03689229775404587,0.03689229775404587,0.0,0
0.101,0.20691380811147897,15.0,0.05464360832484515,0.05464360832484515,0.0,0
0.101,0.20691380811147897,20.0,0.07224795548476859,0.07224795548476859,0.0,0
0.101,0.20691380811147897,25.0,0.08868184980200997,0.08868184980200997,0.0,0
0.101,0.20691380811147897,30.0,0.10439738041563884,0.10439738041563884,0.0,0
0.101,0.20691380811147897,35.0,0.11900790312695828,0.11900790312695828,0.0,0
0.101,0.20691380811147897,40.0,0.13259504638429737,0.13259504638429737,0.0,0
0.101,0.20691380811147897,45.0,0.14482841555824927,0.14482841555824927,0.0,0
0.101,0.20691380811147897,50.0,0.1557052417582604,0.1557052417582604,0.0,0
0.101,0.20691380811147897,55.0,0.16504605252028934,0.16504605252028934,0.0,0
0.101,0.20691380811147897,60.0,0.17348336965568217,0.17348336965568217,0.0,0
0.101,0.20691380811147897,65.0,0.18047708390276823,0.18047708390276823,0.0,0
0.101,0.20691380811147897,70.0,0.18579587795046912,0.18579587795046912,0.0,0
0.101,0.20691380811147897,75.0,0.1897441169283913,0.1897441169283913,0.0,0
0.101,0.20691380811147897,80.0,0.24537782900281677,0.19226879059394314,0.05310903840887363,1
0.101,0.20691380811147897,85.0,0.6017243755703867,0.19418603738849352,0.4075383381818932,1
0.101,0.20691380811147897,90.0,1.162206103201188,0.19472637327410935,0.9674797299270785,1
0.101,0.26366508987303583,0.0,-0.0,-0.0,0.0,0
0.101,0.26366508987303583,5.0,0.016869218364906537,0.016869218364906537,0.0,0
0.101,0.26366508987303583,10.0,0.03381326264225637,0.03381326264225637,0.0,0
0.101,0.26366508987303583,15.0,0.049713165619907795,0.049713165619907795,0.0,0
0.101,0.26366508987303583,20.0,0.06564032086313427,0.06564032086313427,0.0,0
0.101,0.26366508987303583,25.0,0.08071655105400072,0.08071655105400072,0.0,0
0.101,0.26366508987303583,30.0,0.0947489222560225,0.0947489222560225,0.0,0
0.101,0.26366508987303583,35.0,0.10808204854108597,0.10808204854108597,0.0,0
0.101,0.26366508987303583,40.0,0.12060772772977496,0.12060772772977496,0.0,0
0.101,0.26366508987303583,45.0,0.13154904874227927,0.13154904874227927,0.0,0
0.101,0.26366508987303583,50.0,0.14159672651702113,0.14159672651702113,0.0,0
0.101,0.26366508987303583,55.0,0.15040852916550027,0.15040852916550027,0.0,0
0.101,0.26366508987303583,60.0,0.15769634812840935,0.15769634812840935,0.0,0
0.101,0.26366508987303583,65.0,0.1635992154263716,0.1635992154263716,0.0,0
0.101,0.26366508987303583,70.0,0.16866335669437296,0.16866335669437296,0.0,0
0.101,0.26366508987303583,75.0,0.17240935058486112,0.17240935058486112,0.0,0
0.101,0.26366508987303583,80.0,0.17606323613982616,0.1749440968813773,0.0011191392584488646,1
0.101,0.26366508987303583,85.0,0.5048212388621156,0.17627097159801083,0.32855026726410475,1
0.101,0.26366508987303583,90.0,1.166284475166378,0.17702752445497752,0.9892569507114004,1
0.101,0.33598182862837817,0.0,-0.0,-0.0,0.0,0
0.101,0.33598182862837817,5.0,0.015267564605177262,0.015267564605177262,0.0,0
0.101,0.33598182862837817,10.0,0.03061908454103151,0.03061908454103151,0.0,0
0.101,0.33598182862837817,15.0,0.04496207546017226,0.04496207546017226,0.0,0
0.101,0.33598182862837817,20.0,0.059394767543871546,0.059394767543871546,0.0,0
0.101,0.33598182862837817,25.0,0.07303360638595559,0.07303360638595559,0.0,0
0.101,0.33598182862837817,30.0,0.08570607133265809,0.08570607133265809,0.0,0
0.101,0.33598182862837817,35.0,0.09778987460346326,0.09778987460346326,0.0,0
0.101,0.33598182862837817,40.0,0.1091632789089405,0.1091632789089405,0.0,0
0.101,0.33598182862837817,45.0,0.11903212275376046,0.11903212275376046,0.0,0
0.101,0.33598182862837817,50.0,0.1281722648979579,0.1281722648979579,0.0,0
0.101,0.33598182862837817,55.0,0.13615923588701828,0.13615923588701828,0.0,0
0.101,0.33598182862837817,60.0,0.1427650913351933,0.1427650913351933,0.0,0
0.101,0.33598182862837817,65.0,0.1480873641341317,0.1480873641341317,0.0,0
0.101,0.33598182862837817,70.0,0.15270289349369695,0.15270289349369695,0.0,0
0.101,0.33598182862837817,75.0,0.15609640360555319,0.15609640360555319,0.0,0
0.101,0.33598182862837817,80.0,0.1583870782176246,0.1583870782176246,0.0,0
0.101,0.33598182862837817,85.0,0.40480572709417983,0.15957389891016882,0.245231828184011,1
0.101,0.33598182862837817,90.0,1.1688388371878276,0.16028057143656915,1.0085582657512584,1
0.101,0.42813323987193935,0.0,-0.0,-0.0,0.0,0
0.101,0.42813323987193935,5.0,0.014083110905615051,0.014083110905615051,0.0,0
0.101,0.42813323987193935,10.0,0.027676761671648127,0.027676761671648127,0.0,0
0.101,0.42813323987193935,15.0,0.04093144447812006,0.04093144447812006,0.0,0
0.101,0.42813323987193935,20.0,0.05366019305793835,0.05366019305793835,0.0,0
0.101,0.42813323987193935,25.0,0.06589028823660394,0.06589028823660394,0.0,0
0.101,0.42813323987193935,30.0,0.07715151466286965,0.07715151466286965,0.0,0
0.101,0.42813323987193935,35.0,0.08820926066139365,0.08820926066139365,0.0,0
0.101,0.42813323987193935,40.0,0.09847968448494622,0.09847968448494622,0.0,0
0.101,0.42813323987193935,45.0,0.10738486447572362,0.10738486447572362,0.0,0
0.101,0.42813323987193935,50.0,0.1155150871452024,0.1155150871452024,0.0,0
0.101,0.42813323987193935,55.0,0.12275877803681282,0.12275877803681282,0.0,0
0.101,0.42813323987193935,60.0,0.12885276413884705,0.12885276413884705,0.0,0
0.101,0.42813323987193935,65.0,0.13359154661811234,0.13359154661811234,0.0,0
0.101,0.42813323987193935,70.0,0.13778308080366458,0.13778308080366458,0.0,0
0.101,0.42813323987193935,75.0,0.14086035714494768,0.14086035714494768,0.0,0
0.101,0.42813323987193935,80.0,0.14293199724759975,0.14293199724759975,0.0,0
0.101,0.42813323987193935,85.0,0.3044438141228532,0.1439862783653863,0.1604575357574669,1
0.101,0.42813323987193935,90.0,1.1699590438726115,0.14464801223339288,1.0253110316392187,1
0.101,0.5455594781168519,0.0,-0.0,-0.0,0.0,0
0.101,0.5455594781168519,5.0,0.012434197517575277,0.012434197517575277,0.0,0
0.101,0.5455594781168519,10.0,0.02459984845197618,0.02459984845197618,0.0,0
0.101,0.5455594781168519,15.0,0.03646282682541414,0.03646282682541414,0.0,0
0.101,0.5455594781168519,20.0,0.04801914677426017,0.04801914677426017,0.0,0
0.101,0.5455594781168519,25.0,0.05902688835863919,0.05902688835863919,0.0,0
0.101,0.5455594781168519,30.0,0.06949671693331927,0.06949671693331927,0.0,0
0.101,0.5455594781168519,35.0,0.07923801567408073,0.07923801567408073,0.0,0
0.101,0.5455594781168519,40.0,0.08851092939395434,0.08851092939395434,0.0,0
0.101,0.5455594781168519,45.0,0.09649761637213439,0.09649761637213439,0.0,0
0.101,0.5455594781168519,50.0,0.10373947050184168,0.10373947050184168,0.0,0
0.101,0.5455594781168519,55.0,0.11035875017132163,0.11035875017132163,0.0,0
0.101,0.5455594781168519,60.0,0.11580341453559038,0.11580341453559038,0.0,0
0.101,0.5455594781168519,65.0,0.12011506980823852,0.12011506980823852,0.0,0
0.101,0.5455594781168519,70.0,0.12389618145555303,0.12389618145555303,0.0,0
0.101,0.5455594781168519,75.0,0.12663269658102497,0.12663269658102497,0.0,0
0.101,0.5455594781168519,80.0,0.12850176356472193,0.12850176356472193,0.0,0
0.101,0.5455594781168519,85.0,0.20840873638094237,0.1294607445384559,0.07894799184248646,1
0.101,0.5455594781168519,90.0,1.1714391266195419,0.1300836182711453,1.0413555083483965,1
0.101,0.6951927961775606,0.0,-0.0,-0.0,0.0,0
0.101,0.6951927961775606,5.0,0.011153894187604393,0.011153894187604393,0.0,0
0.101,0.6951927961775606,10.0,0.02202839497560611,0.02202839497560611,0.0,0
0.101,0.6951927961775606,15.0,0.03262832295098578,0.03262832295098578,0.0,0
0.101,0.6951927961775606,20.0,0.04297962701801128,0.04297962701801128,0.0,0
0.101,0.6951927961775606,25.0,0.05282328623079721,0.05282328623079721,0.0,0
0.101,0.6951927961775606,30.0,0.062195893650254366,0.062195893650254366,0.0,0
0.101,0.6951927961775606,35.0,0.07091837912623584,0.07091837912623584,0.0,0
0.101,0.6951927961775606,40.0,0.07925625072842558,0.07925625072842558,0.0,0
0.101,0.6951927961775606,45.0,0.0863999350457189,0.0863999350457189,0.0,0
0.101,0.6951927961775606,50.0,0.09287506400172063,0.09287506400172063,0.0,0
0.101,0.6951927961775606,55.0,0.09884233259402063,0.09884233259402063,0.0,0
0.101,0.6951927961775606,60.0,0.10372484362431982,0.10372484362431982,0.0,0
0.101,0.6951927961775606,65.0,0.10757550932239202,0.10757550932239202,0.0,0
0.101,0.6951927961775606,70.0,0.11098969982250853,0.11098969982250853,0.0,0
0.101,0.6951927961775606,75.0,0.11345252818284914,0.11345252818284914,0.0,0
0.101,0.6951927961775606,80.0,0.11513046177635584,0.11513046177635584,0.0,0
0.101,0.6951927961775606,85.0,0.12792781578438991,0.1159776822518144,0.011950133532575513,1
0.101,0.6951927961775606,90.0,1.1720104506900544,0.11656392949214986,1.0554465211979045,1
0.101,0.8858667904100825,0.0,-0.0,-0.0,0.0,0
0.101,0.8858667904100825,5.0,0.00994780931839084,0.00994780931839084,0.0,0
0.101,0.8858667904100825,10.0,0.019639406376636595,0.019639406376636595,0.0,0
0.101,0.8858667904100825,15.0,0.02907300908005822,0.02907300908005822,0.0,0
0.101,0.8858667904100825,20.0,0.038311093917430636,0.038311093917430636,0.0,0
0.101,0.8858667904100825,25.0,0.047060923759348894,0.047060923759348894,0.0,0
0.101,0.8858667904100825,30.0,0.055431227713302694,0.055431227713302694,0.0,0
0.101,0.8858667904100825,35.0,0.06321262922137172,0.06321262922137172,0.0,0
0.101,0.8858667904100825,40.0,0.0706737691688859,0.0706737691688859,0.0,0
0.101,0.8858667904100825,45.0,0.07703130938577668,0.07703130938577668,0.0,0
0.101,0.8858667904100825,50.0,0.0828052578109926,0.0828052578109926,0.0,0
0.101,0.8858667904100825,55.0,0.0881664807628103,0.0881664807628103,0.0,0
0.101,0.8858667904100825,60.0,0.09253422561060118,0.09253422561060118,0.0,0
0.101,0.8858667904100825,65.0,0.09595521592211853,0.09595521592211853,0.0,0
0.101,0.8858667904100825,70.0,0.09902974574028209,0.09902974574028209,0.0,0
0.101,0.8858667904100825,75.0,0.10123983175315102,0.10123983175315102,0.0,0
0.101,0.8858667904100825,80.0,0.10274178983983692,0.10274178983983692,0.0,0
0.101,0.8858667904100825,85.0,0.1034861020102644,0.1034861020102644,0.0,0
0.101,0.8858667904100825,90.0,1.172408042510236,0.10403871077890217,1.0683693317313336,1
0.101,1.1288378916846888,0.0,-0.0,-0.0,0.0,0
0.101,1.1288378916846888,5.0,0.008844813960232768,0.008844813960232768,0.0,0
0.101,1.1288378916846888,10.0,0.017445309946839113,0.017445309946839113,0.0,0
0.101,1.1288378916846888,15.0,0.025809882852296694,0.025809882852296694,0.0,0
0.101,1.1288378916846888,20.0,0.034012046367536956,0.034012046367536956,0.0,0
0.101,1.1288378916846888,25.0,0.041773646938238734,0.041773646938238734,0.0,0
0.101,1.1288378916846888,30.0,0.049206942339901444,0.049206942339901444,0.0,0
0.101,1.1288378916846888,35.0,0.05611696599229492,0.05611696599229492,0.0,0
0.101,1.1288378916846888,40.0,0.06277736275603277,0.06277736275603277,0.0,0
0.101,1.1288378916846888,45.0,0.0684078275041809,0.0684078275041809,0.0,0
0.101,1.1288378916846888,50.0,0.07353400552571104,0.07353400552571104,0.0,0
0.101,1.1288378916846888,55.0,0.07833433417110797,0.07833433417110797,0.0,0
0.101,1.1288378916846888,60.0,0.08222349094259843,0.08222349094259843,0.0,0
0.101,1.1288378916846888,65.0,0.08524789193483404,0.08524789193483404,0.0,0
0.101,1.1288378916846888,70.0,0.08800886850839487,0.08800886850839487,0.0,0
0.101,1.1288378916846888,75.0,0.08998622925302283,0.08998622925302283,0.0,0
0.101,1.1288378916846888,80.0,0.0913266008949927,0.0913266008949927,0.0,0
0.101,1.1288378916846888,85.0,0.09197653200839898,0.09197653200839898,0.0,0
0.101,1.1288378916846888,90.0,1.1726231995269152,0.0924985327667587,1.0801246667601565,1
0.101,1.438449888287663,0.0,-0.0,-0.0,0.0,0
0.101,1.438449888287663,5.0,0.00783559775447525,0.00783559775447525,0.0,0
0.101,1.438449888287663,10.0,0.015440039253507558,0.015440039253507558,0.0,0
0.101,1.438449888287663,15.0,0.022828966083043245,0.022828966083043245,0.0,0
0.101,1.438449888287663,20.0,0.03007230970419067,0.03007230970419067,0.0,0
0.101,1.438449888287663,25.0,0.03693513676740728,0.03693513676740728,0.0,0
0.101,1.438449888287663,30.0,0.04349314315626708,0.04349314315626708,0.0,0
0.101,1.438449888287663,35.0,0.0496060256116889,0.0496060256116889,0.0,0
0.101,1.438449888287663,40.0,0.055529287723719165,0.055529287723719165,0.0,0
0.101,1.438449888287663,45.0,0.06048837102192124,0.06048837102192124,0.0,0
0.101,1.438449888287663,50.0,0.06501825040088638,0.06501825040088638,0.0,0
0.101,1.438449888287663,55.0,0.06930018774947787,0.06930018774947787,0.0,0
0.101,1.438449888287663,60.0,0.07274947611301658,0.07274947611301658,0.0,0
0.101,1.438449888287663,65.0,0.07540720540375462,0.07540720540375462,0.0,0
0.101,1.438449888287663,70.0,0.07787974648117955,0.07787974648117955,0.0,0
0.101,1.438449888287663,75.0,0.07964306380145163,0.07964306380145163,0.0,0
0.101,1.438449888287663,80.0,0.08083507718234084,0.08083507718234084,0.0,0
0.101,1.438449888287663,85.0,0.08139789751025008,0.08139789751025008,0.0,0
0.101,1.438449888287663,90.0,1.172702061755043,0.08189198214418095,1.090810079610862,1
0.101,1.8329807108324356,0.0,-0.0,-0.0,0.0,0
0.101,1.8329807108324356,5.0,0.006906927589257299,0.006906927589257299,0.0,0
0.101,1.8329807108324356,10.0,0.01359148445061937,0.01359148445061937,0.0,0
0.101,1.8329807108324356,15.0,0.020080720397954704,0.020080720397954704,0.0,0
0.101,1.8329807108324356,20.0,0.02645230072961261,0.02645230072961261,0.0,0
0.101,1.8329807108324356,25.0,0.03248101558910724,0.03248101558910724,0.0,0
0.101,1.8329807108324356,30.0,0.03825047329229535,0.03825047329229535,0.0,0
0.101,1.8329807108324356,35.0,0.043627465775540206,0.043627465775540206,0.0,0
0.101,1.8329807108324356,40.0,0.048874620066437696,0.048874620066437696,0.0,0
0.101,1.8329807108324356,45.0,0.05321942299902471,0.05321942299902471,0.0,0
0.101,1.8329807108324356,50.0,0.05720126557129124,0.05720126557129124,0.0,0
0.101,1.8329807108324356,55.0,0.061008521693984755,0.061008521693984755,0.0,0
0.101,1.8329807108324356,60.0,0.06405213643470299,0.06405213643470299,0.0,0
0.101,1.8329807108324356,65.0,0.06637396451740957,0.06637396451740957,0.0,0
0.101,1.8329807108324356,70.0,0.06858055471492311,0.06858055471492311,0.0,0
0.101,1.8329807108324356,75.0,0.07014676098804248,0.07014676098804248,0.0,0
0.101,1.8329807108324356,80.0,0.07120226458884112,0.07120226458884112,0.0,0
0.101,1.8329807108324356,85.0,0.07168579551020628,0.07168579551020628,0.0,0
0.101,1.8329807108324356,90.0,1.172784061284112,0.07215455849880108,1.100629502785311,1
0.101,2.3357214690901213,0.0,-0.0,-0.0,0.0,0
0.101,2.3357214690901213,5.0,0.006059286124197896,0.006059286124197896,0.0,0
0.101,2.3357214690901213,10.0,0.011904798461661781,0.011904798461661781,0.0,0
0.101,2.3357214690901213,15.0,0.01757200196935583,0.01757200196935583,0.0,0
0.101,2.3357214690901213,20.0,0.023147566286620944,0.023147566286620944,0.0,0
0.101,2.3357214690901213,25.0,0.02841435381974573,0.02841435381974573,0.0,0
0.101,2.3357214690901213,30.0,0.033463301671235596,0.033463301671235596,0.0,0
0.101,2.3357214690901213,35.0,0.03816758310570431,0.03816758310570431,0.0,0
0.101,2.3357214690901213,40.0,0.04279647929469223,0.04279647929469223,0.0,0
0.101,2.3357214690901213,45.0,0.04657921541321433,0.04657921541321433,0.0,0
0.101,2.3357214690901213,50.0,0.05005935101004683,0.05005935101004683,0.0,0
0.101,2.3357214690901213,55.0,0.05343180439251362,0.05343180439251362,0.0,0
0.101,2.3357214690901213,60.0,0.056103576965018324,0.056103576965018324,0.0,0
0.101,2.3357214690901213,65.0,0.058117329642211904,0.058117329642211904,0.0,0
0.101,2.3357214690901213,70.0,0.06007968499159979,0.06007968499159979,0.0,0
0.101,2.3357214690901213,75.0,0.06146509025712976,0.06146509025712976,0.0,0
0.101,2.3357214690901213,80.0,0.062395341659365756,0.062395341659365756,0.0,0
0.101,2.3357214690901213,85.0,0.06280604411621642,0.06280604411621642,0.0,0
0.101,2.3357214690901213,90.0,1.1728347399948698,0.06325157519509006,1.1095831647997798,1
0.101,2.9763514416313175,0.0,-0.0,-0.0,0.0,0
0.101,2.9763514416313175,5.0,0.005288457653890039,0.005288457653890039,0.0,0
0.101,2.9763514416313175,10.0,0.01037087177164001,0.01037087177164001,0.0,0
0.101,2.9763514416313175,15.0,0.015290400241657785,0.015290400241657785,0.0,0
0.101,2.9763514416313175,20.0,0.020141764463772336,0.020141764463772336,0.0,0
0.101,2.9763514416313175,25.0,0.0247151378314564,0.0247151378314564,0.0,0
0.101,2.9763514416313175,30.0,0.029108141466622977,0.029108141466622977,0.0,0
0.101,2.9763514416313175,35.0,0.033199709565801254,0.033199709565801254,0.0,0
0.101,2.9763514416313175,40.0,0.03726526281985314,0.03726526281985314,0.0,0
0.101,2.9763514416313175,45.0,0.04053554395538758,0.04053554395538758,0.0,0
0.101,2.9763514416313175,50.0,0.043557949132027006,0.043557949132027006,0.0,0
0.101,2.9763514416313175,55.0,0.04653344779558293,0.04653344779558293,0.0,0
0.101,2.9763514416313175,60.0,0.04886547089704851,0.04886547089704851,0.0,0
0.101,2.9763514416313175,65.0,0.05059752593479918,0.05059752593479918,0.0,0
0.101,2.9763514416313175,70.0,0.05233631579603884,0.05233631579603884,0.0,0
0.101,2.9763514416313175,75.0,0.05355611108977633,0.05355611108977633,0.0,0
0.101,2.9763514416313175,80.0,0.054371597829608764,0.054371597829608764,0.0,0
0.101,2.9763514416313175,85.0,0.05471543181426994,0.05471543181426994,0.0,0
0.101,2.9763514416313175,90.0,1.1728661783345642,0.05513965134718761,1.1177265269873766,1
0.101,3.79269019073225,0.0,-0.0,-0.0,0.0,0
0.101,3.79269019073225,5.0,0.0045903880270330944,0.0045903880270330944,0.0,0
0.101,3.79269019073225,10.0,0.008981651641548356,0.008981651641548356,0.0,0
0.101,3.79269019073225,15.0,0.013223933920072931,0.013223933920072931,0.0,0
0.101,3.79269019073225,20.0,0.017419160418945347,0.017419160418945347,0.0,0
0.101,3.79269019073225,25.0,0.021364066877238522,0.021364066877238522,0.0,0
0.101,3.79269019073225,30.0,0.02516233957134953,0.02516233957134953,0.0,0
0.101,3.79269019073225,35.0,0.028698098535408792,0.028698098535408792,0.0,0
0.101,3.79269019073225,40.0,0.032252379716577316,0.032252379716577316,0.0,0
0.101,3.79269019073225,45.0,0.03505726214186288,0.03505726214186288,0.0,0
0.101,3.79269019073225,50.0,0.03766365521318336,0.03766365521318336,0.0,0
0.101,3.79269019073225,55.0,0.04027808544495068,0.04027808544495068,0.0,0
